review,sentiment
“很多黑人享受不到的权利，我也享受不到，但却没人在乎这个。”——所有女人听。,1
很不错的动画虽然有模仿痕迹,1
笑点超级多!!!值得一看,1
這是一個的.....,1
6年级时过这部作为,0
爱你所爱值得爱,1
谁陷入爱里，谁,1
达人2,0
插曲很好听,1
话说精神的女医生真漂亮,1
看剧情，看动作，不较真,1
女主长的好像斯嘉丽，独自在，有种独自人生的感觉，看着的人，然后加入他们，身体。当我们都以为，像的诗一样要来个轮回的时候，遇见最爱的老太太，后，人生是的。,1
竟然放弃了心理医生女，太让我伤心了啊,1
哈哈黄教主你真欢乐我跟我朋友一边吃一边看一边骂真欢乐可是妈妈你怎么这么爱看呢,0
so范!..,1
感觉对了，我是感性的人,1
我觉得是目前看过的最好的圣诞电影。有让人惊叹的设计和合理的过程，能哭又感动。,1
没想到腹黑的搞笑那么专业啊，幽灵那集彻底被他打败了,1
几部里稍弱的一个,1
最终她还是踏上了旅程,1
剧情很忧伤，结局又很，符合大众口味，如果是我导又是一部忧伤故事，音乐和慢镜头的合节奏是我的大爱!,1
还想再看一次～～忠于原漫画的电视剧，不像现在那些太夸张的台剧,1
林志颖还是……还算可爱。剧情没有那么老套，可以看,1
这才是激情啊!看完后发现喜欢车了。,1
和女上了新上的男，三人一起、、，，不能友情孰是孰非。二人為金男的好感，大，甚至不惜互相，到只是把他，享受著被人追求的而已，其實他。從的來吧!,1
之后就没看过这么美的电影了。即使一个人的圣诞，也不至于太冰冷。,1
好看!心塞的结局!我优美如画!,1
心动不如行动，来了!,1
你们还可以更,0
。荒诞。全部是隐喻的故事，像慢慢延伸到黑暗处的矛盾。,1
看过的人都说好看!,1
噗、、、、好厉害我也想要好么!,1
当年看的时候印象最深的就是奇葩的女主==看过的剧里最讨厌的女主没有之一。周渝民~,1
清新了,1
看来的,1
多么好一题材啊本可以拍的浮夸荒诞又的现在就剩浮夸了,0
我想看,1
特别软特别软,1
巨无聊翻出,0
宁愿瞎了我的眼……,0
青春只不过是梦,1
我一直在复习的少女,1
彪悍，最近看过的最好的恐怖片了。画面以及心理学的把握都不错。很喜欢最后一个故事，想到希区柯克,1
TVB少有的题材~~还是很值得一看的。。。除了结局有点虎头蛇尾~推荐给喜欢重口味和惊悚片的各位~,1
中国动画有救了..,1
三部都不错,1
什么也没看懂!,1
柏原崇确实是老了，我还真没看出来...,1
傻逼片适合二十岁以下五十岁以上群体爱情片都不如啊,0
画面很棒，中国元素代入感强烈,1
挺搞笑的片子~,1
苍井优永远是电影最大的亮点。未来太丑了。其实电影也没什么特别的，只是那些淳朴的人们，那的和坐在的后吃着桃子走向的模样真真了我心里。,1
我去学视觉传达的都给我好好看看啊人家那,1
我还是觉得和在一起更贴心。最后的谈话，好悲伤。那声钟响。。。第四季有很多值得回味的镜头。听说会开，甚是。,1
平行叙事的手法真是纪录片大，缓缓交织，共谱我魅力无穷教授的小前。真是大师大师啊!!!,1
!,1
经典黑帮,1
这样好像是一个特工的故事，特别的不同一般的好看。,1
的又一部之作,1
喜欢苍井优的感觉，傻傻呆呆又透着一股文艺气息。她的电影都好爱。虽然都淡淡的，但却给人的心里留下很深的痕迹。尤其喜欢这部电影，在旅途中。,1
逆生长，鉴定完毕!论文想写年代了!,1
拍得这么蠢真的是_(:з」∠)_,0
喂，真不是幻觉啊。于是……,1
真的我了,1
大,1
不错的电影,1
本来就冲着去看的，看完后最爱的还是（5年前的帅了~~）；真心不喜欢5年前的夏之星（5年后的还行）；很讨厌!!!猥琐到爆，笑起来脸上好多皱纹，看起来比小志还老。剧情神马的就不多说了，略狗血，这五星全都给,1
当年第一次经历地震后和妈妈一起看的，每星期出一集，一直追着看，哭到不行。去年和寝室的同学再次看，依然,1
因所以一定都要給5分:DD,1
的声音,1
生活失控后这季每个人都很不一样,1
来你妈那个逼!!!PS妈那个逼!,0
要看就看这么刺激，这么疯狂的，哈哈,1
没有保罗沃克可惜啊,1
招。当年真是美好。好希望每个十年，都有一部这样的纪录片。让我们看他成长，成熟，成为伟大的人。,1
徐克可以退休了，很烂。,0
貌似是高中看的.那时候还是.那时候好爱文根英.,1
我是直接来给一星的。,0
真是一个好演员!,1
向童年和致敬。,1
我为什么要浪费时间看这个。。。,0
一对老少基友的基情故事,1
美哭,1
比献计好~,1
恩~我们是上英语课时候滴用电脑连无限看帝~~,1
1分，我是去看艾玛的，小时代和这部片子比算是有剧情的。,0
隐喻点赞,1
太好看了,1
很好看。二战对日本军的残酷揭露,1
什么破玩意儿,0
电影得四星，原创得一星,1
周末要重温一下,1
好好,1
想山寨嘛~,0
好吧，王晶，你又赢了，我把我的颗星给你。,0
如果这玩意儿了，咱们就都三体人了，超越就了!,1
近来难得不错的电影~,1
!,1
超萌超感人的圣诞节动画片啊!!!只是中间的剧情有点。,1
哈哈哈哈哈30的鸡巴,1
有意思,1
不断追逐的爱。,1
曾经有个编导叔叔说我长得很像文根英，强烈推荐我看了这部电影。看着看着就地觉得自己还真是有点明星～哈哈～不错的情节，虽然有些假，但是还是会有“如果发生在我身上就好了”的念头,1
怎么就拍出了个这样的3……五星只为系列……,1
哈哈哈哈，睡不着的时候居然看到部基佬短片!!!还挺搞的。,1
出品，质量保证。,1
新的体会是，有的电影，开始不就，就想快进，想早点知道结局就好。有的电影，却紧紧抓住你的每一根神经，让你不想错过每一个细节。这一部，我是快进着看完的。,0
最爱结尾，又回到房，躺在身边摸着你的脸，17岁的少女，在最美的年纪。,1
最终话从头哭到尾(.。很有意义的一部作品，据说是纪念，比天朝那些的东西好太多,1
很受不了这么深情的配乐，把整部电影给毁了,0
应该上映了吧，很高大上的。,1
好喜欢女主和男主，那个死的时候好虐呀，泪奔,1
催泪弹一枚.,1
大学那会一期的听《我的精神》和小孙都是直男啊!多好的故事啊拍的这样矫情。,0
好期待少年，希望陪我去看,1
看了今年翻拍的暴力喜欢保罗的，为了明年的7把1~6看了一遍,1
看完一身。制作得很棒。,1
这一季的娱乐元素明显了，可能是因为渐渐走出了童年的阴影。最后一集给本季加分不少。越来越喜欢的变化啊!,1
屎,0
哈哈哈哈哈哈哈高能,1
挺好看。,1
虽然被截得但还是,1
小时候最爱的动画片居然...,1
美剧的最爱,1
很精彩!,1
泪奔了一季又一季啊,1
伪惊悚+伪鬼片+伪文艺+伪环保+伪爱情=狗血大烂片!!!,0
我是你的，而你是自由的,1
Ifyoucantakeityoucanmakeit.,1
女猪脚的一张，脑残的对白，匪夷所思的剧情，哎，这是一部“坑死你电影”,0
小姑娘啊,1
好吧只能说看完后很经典,1
这一季终于在一起了T.T,1
此片容易让人看的人格分裂。。。p.s.很不错。,1
大好,1
，背景音乐不错。,0
令人发指!,0
喜欢看电影的的福音!《来了》夏日一起快乐拯救。,1
《广告》4就这么结束了，实在~~~看到最后不自觉地热泪盈眶，maybeiseverthebest~我爱(,1
看的很有感觉,1
剧情根据真实事件改编不错，让人想起现在的黑帮片人的智商都太高太“巧”警察太弱了/小姐气质!,1
我还没看完但是已经想给它个满分,1
不得不承认小时候的动画好看多了。,1
什么叫真正的漂移`~,1
还真中,1
浪费,0
这才是童年的回忆~主题曲到现在还,1
如果是的处女作那还。如果导演对电影这个行业没有感觉，要是能认真敬业，也能完成一部合格的作品。片子偏偏什么都没有，也不美。不过这片到让我想起《情人》《》《青之味》。。。.,0
艺术艺术艺术,1
我要她的人生~,1
为中国动画的未来打满分。,1
love,1
真的是童年美好回忆。,1
~好看~,1
节奏紧凑流畅，很nice,1
3星,1
三个版本里最喜欢这个，相对来说更忠于原作，演员比日版更符合漫画本身，尤其是身高和身材。好的不行啊。的表演让我真正喜欢上这个的大，眼睛嘴的家伙。不管什么吸毒什么的，好演员就是好演员。,1
大爱，男人片，给儿子留着。,1
第六季是比较经典的!,1
现在就记得是的~,1
最后一句话!!!,1
最后两集看泪崩了，亲情这种东西永远。有一点觉得弟弟的死有点突然,1
韩死得有点简单啊，不过结尾的出现是个亮点，原来在盘很大的棋啊，第三集就给第七集伏笔了，我是更加期待明年的第七集了!ps：日本的漂移文化很出名啊，从头文字这集最终都是对决，秋这辈子要是漂一漂也算了了个心愿。,1
还蛮喜欢这种风格的，话语不多，就是演技。那眼睛真美。,1
一部善意的黑色怪诞动画，阐释了善与恶理想与现实臆想与幻想过去与未来因与果……风格怪诞、诡异、惊悚，想象如天马行空。不同艺术黑白映画诠释了一个个看似无关却相互紧密联系的恐惧的故事，大胆的抽象动画与少部分写实的刻画，整体不失逻辑与。影评很多，自圆其说者皆可吧,1
漫画&gt;日剧&gt;，看的男人,0
真是我看过的最好看最狗血最纠结的偶像剧漫画本来就很嗲，仔仔演的也很好好想在家里挂里面（）,1
一起感受,1
好片啊期待相当期待。,1
好会暧昧啊!急死我了!哼!幸好大结局你们了，否则果断1星。,1
看了三集后..小s还一直说喜欢.我觉得她纯粹是帮大s宣传.这戏那么做作她怎么可能忍受.,0
好看童真,1
youjustlike,1
很不错的电影、值得一看,1
只，不评论，很好。,1
最喜欢最后的那个关于的小故事，氛围很赞~,1
我看了前面一点后面的看不下去了也当自己看完了......,0
气氛音效，对一个短篇来说很到位。诡异的气氛渲染的很棒。气势和画面很庞大的感觉，但是突然结束了有点遗憾。如果能制作成剧场版一定会很好看吧。。。呵呵。觉得这个故事其实可以展开的。,1
我已经不记得这部电影具体的内容，但是一想到就有种的冲动,1
很震撼，很有深度，导演的拍摄手法很好,1
好像是有点没看懂的感情儿时的男神居然也到了这种地步。。。,1
印象最深的是那集,1
看过了日版动画版觉得还是韩版拍得完美演员和原著很像,1
我有很努力的在看啦但是_(:)_,0
结尾虽有遗憾，但还是好，好电影。可能是因为我喜欢女演员吧,1
很好玩,1
越看到后面越觉得温情……,1
andbeautiful，今年看的第二好的片子。还有M和原声，女主角也叫,1
可以更好吧,1
5分的评价给何润东，以前很不喜欢他，但这部片子里他最棒。这个角色他演绎的也很好。,1
我很坚强我很坚强我很坚强我很坚强╮(╯_╰)╭,0
很好很强大,1
有一种人老把自己封闭在自己的世界里吹牛逼，以为全世界都和他一样傻逼。看着王晶在自己的此片多么牛逼，此片堪比《特工》。先不说谢那个驴，他女人都比十倍。垃圾的剧情，恶心的笑点。炒个旧饭比旧饭还。亮点有3：的动作，黄秋生的表演，的外貌。,0
???是?,0
半夜看这个，越想越惊魂。呢。我该吗?恐惧有来自外界自内心，最近越来越喜欢黑色童话了，危险啊危险。内心真有一处黑洞是不曾的?单纯可以战胜邪恶吗?直面内心的善恶，发现自己心的力量。,1
现在的人越来越重口味了吗?非要出现鬼、出现暴力血腥恐怖片吗?此片的恐怖就在于让你看清残酷社会的可怕真相。好吧，大多数人接受不了这个悲剧，所以宁愿面对鬼，也不愿直面人心。,1
只是替感到不值.,1
